SR_WL	SR_Blue	SR_Green	SR_Red	SR_Pan	SR_NIR
1611.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1612.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1613.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1614.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1615.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1616.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1617.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1618.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1619.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1620.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1621.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1622.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1623.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1624.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1625.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1626.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1627.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1628.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1629.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1630.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1631.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1632.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1633.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1634.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1635.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1636.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1637.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1638.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1639.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1640.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1641.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1642.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1643.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1644.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1645.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1646.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1647.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1648.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1649.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1650.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1651.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1652.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1653.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1654.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1655.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1656.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1657.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1658.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1659.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1660.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1661.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1662.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1663.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1664.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1665.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1666.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1667.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1668.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1669.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1670.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1671.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1672.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1673.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1674.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1675.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1676.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1677.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1678.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1679.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1680.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1681.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1682.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1683.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1684.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1685.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1686.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1687.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1688.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1689.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1690.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1691.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1692.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1693.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1694.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1695.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1696.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1697.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1698.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1699.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1700.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1701.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1702.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1703.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1704.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1705.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1706.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1707.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1708.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1709.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1710.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1711.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1712.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1713.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1714.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1715.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1716.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1717.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1718.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1719.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1720.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1721.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1722.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1723.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1724.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1725.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1726.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1727.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1728.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1729.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1730.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1731.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1732.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1733.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1734.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1735.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1736.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1737.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1738.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1739.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1740.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1741.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1742.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1743.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1744.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1745.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1746.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1747.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1748.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1749.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1750.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1751.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1752.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1753.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1754.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1755.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1756.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1757.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1758.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1759.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1760.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1761.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1762.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1763.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1764.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1765.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1766.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1767.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1768.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1769.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1770.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1771.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1772.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1773.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1774.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1775.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1776.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1777.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1778.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1779.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1780.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1781.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1782.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1783.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1784.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1785.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1786.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1787.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1788.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1789.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1790.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1791.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1792.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1793.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1794.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1795.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1796.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1797.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1798.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1799.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1800.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1801.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1802.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1803.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1804.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1805.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1806.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1807.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1808.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1809.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1810.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1811.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1812.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1813.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1814.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1815.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1816.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1817.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1818.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1819.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1820.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1821.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1822.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1823.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1824.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1825.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1826.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1827.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1828.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1829.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1830.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1831.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1832.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1833.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1834.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1835.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1836.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1837.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1838.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1839.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1840.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1841.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1842.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1843.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1844.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1845.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1846.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1847.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1848.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1849.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1850.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1851.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1852.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1853.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1854.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1855.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1856.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1857.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1858.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1859.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1860.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1861.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1862.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1863.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1864.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1865.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1866.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1867.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1868.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1869.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1870.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1871.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1872.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1873.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1874.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1875.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1876.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1877.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1878.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1879.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1880.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1881.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1882.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1883.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1884.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1885.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1886.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1887.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1888.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1889.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1890.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1891.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1892.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1893.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1894.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1895.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1896.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1897.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1898.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1899.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1900.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1901.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1902.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1903.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1904.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1905.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1906.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1907.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1908.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1909.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1910.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1911.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1912.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1913.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1914.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1915.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1916.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1917.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1918.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1919.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1920.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1921.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1922.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1923.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1924.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1925.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1926.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1927.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1928.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1929.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1930.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1931.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1932.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1933.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1934.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
